UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,,,,,,,,,
RS,43,01008,Arroio do Meio,"20,637",,,,,,,,,
RS,43,01057,Arroio do Sal,"9,842",,,,,,,,,
RS,43,01073,Arroio do Padre,"2,921",,,,,,,,,
RS,43,01107,Arroio dos Ratos,"14,123",,,,,,,,,
RS,43,01206,Arroio do Tigre,"13,332",,,,,,,,,
RS,43,01305,Arroio Grande,"18,351",,,,,,,,,
RS,43,01404,Arvorezinha,"10,425",,,,,,,,,
RS,43,01503,Augusto Pestana,"6,706",,,,,,,,,
RS,43,01552,Áurea,"3,573",,,,,,,,,
RS,43,01602,Bagé,"120,943",,,,,,,,,
RS,43,01636,Balneário Pinhal,"13,760",,,,,,,,,
RS,43,01651,Barão,"6,139",,,,,,,,,
RS,43,01701,Barão de Cotegipe,"6,627",,,,,,,,,
RS,43,01750,Barão do Triunfo,"7,454",,,,,,,,,
RS,43,01800,Barracão,"5,295",,,,,,,,,
RS,43,01859,Barra do Guarita,"3,238",,,,,,,,,
RS,43,01875,Barra do Quaraí,"4,202",,,,,,,,,
RS,43,01909,Barra do Ribeiro,"13,423",,,,,,,,,
RS,43,01925,Barra do Rio Azul,"1,726",,,,,,,,,
RS,43,01958,Barra Funda,"2,527",,,,,,,,,
RS,43,02006,Barros Cassal,"11,216",,,,,,,,,
RS,43,02055,Benjamin Constant do Sul,"2,031",,,,,,,,,
RS,43,02105,Bento Gonçalves,"119,049",,,,,,,,,
RS,43,02154,Boa Vista das Missões,"2,104",,,,,,,,,
RS,43,02204,Boa Vista do Buricá,"6,712",,,,,,,,,
RS,43,02220,Boa Vista do Cadeado,"2,473",,,,,,,,,
RS,43,02238,Boa Vista do Incra,"2,590",,,,,,,,,
RS,43,02253,Boa Vista do Sul,"2,788",,,,,,,,,
RS,43,02303,Bom Jesus,"11,391",,,,,,,,,
RS,43,02352,Bom Princípio,"13,846",,,,,,,,,
RS,43,02378,Bom Progresso,"1,987",,,,,,,,,
RS,43,02402,Bom Retiro do Sul,"12,265",,,,,,,,,
RS,43,02451,Boqueirão do Leão,"7,726",,,,,,,,,
RS,43,02501,Bossoroca,"6,356",,,,,,,,,
RS,43,02584,Bozano,"2,135",,,,,,,,,
RS,43,02600,Braga,"3,397",,,,,,,,,
RS,43,02659,Brochier,"5,043",,,,,,,,,
RS,43,02709,Butiá,"20,929",,,,,,,,,
RS,43,02808,Caçapava do Sul,"33,702",,,,,,,,,
RS,43,02907,Cacequi,"12,705",,,,,,,,,
RS,43,03004,Cachoeira do Sul,"82,547",,,,,,,,,
RS,43,03103,Cachoeirinha,"129,307",,,,,,,,,
RS,43,03202,Cacique Doble,"5,055",,,,,,,,,
RS,43,03301,Caibaté,"4,856",,,,,,,,,
RS,43,03400,Caiçara,"4,788",,,,,,,,,
RS,43,03509,Camaquã,"66,034",,,,,,,,,
RS,43,03558,Camargo,"2,724",,,,,,,,,
RS,43,03608,Cambará do Sul,"6,456",,,,,,,,,
RS,43,03673,Campestre da Serra,"3,380",,,,,,,,,
RS,43,03707,Campina das Missões,"5,553",,,,,,,,,
RS,43,03806,Campinas do Sul,"5,471",,,,,,,,,
RS,43,03905,Campo Bom,"66,156",,,,,,,,,
RS,43,04002,Campo Novo,"4,596",,,,,,,,,
RS,43,04101,Campos Borges,"3,345",,,,,,,,,
RS,43,04200,Candelária,"31,306",,,,,,,,,
RS,43,04309,Cândido Godói,"6,246",,,,,,,,,
RS,43,04358,Candiota,"9,519",,,,,,,,,
RS,43,04408,Canela,"44,489",,,,,,,,,
RS,43,04507,Canguçu,"55,871",,,,,,,,,
RS,43,04606,Canoas,"344,957",,,,,,,,,
RS,43,04614,Canudos do Vale,"1,729",,,,,,,,,
RS,43,04622,Capão Bonito do Sul,"1,668",,,,,,,,,
RS,43,04630,Capão da Canoa,"52,004",,,,,,,,,
RS,43,04655,Capão do Cipó,"3,602",,,,,,,,,
RS,43,04663,Capão do Leão,"25,297",,,,,,,,,
RS,43,04671,Capivari do Sul,"4,589",,,,,,,,,
RS,43,04689,Capela de Santana,"11,810",,,,,,,,,
RS,43,04697,Capitão,"2,750",,,,,,,,,
RS,43,04705,Carazinho,"61,949",,,,,,,,,
RS,43,04713,Caraá,"8,187",,,,,,,,,
RS,43,04804,Carlos Barbosa,"29,409",,,,,,,,,
RS,43,04853,Carlos Gomes,"1,404",,,,,,,,,
RS,43,04903,Casca,"9,010",,,,,,,,,
RS,43,04952,Caseiros,"3,189",,,,,,,,,
RS,43,05009,Catuípe,"8,851",,,,,,,,,
RS,43,05108,Caxias do Sul,"504,069",,,,,,,,,
RS,43,05116,Centenário,"2,905",,,,,,,,,
RS,43,05124,Cerrito,"6,136",,,,,,,,,
RS,43,05132,Cerro Branco,"4,676",,,,,,,,,
RS,43,05157,Cerro Grande,"2,327",,,,,,,,,
RS,43,05173,Cerro Grande do Sul,"12,058",,,,,,,,,
RS,43,05207,Cerro Largo,"14,074",,,,,,,,,
RS,43,05306,Chapada,"9,300",,,,,,,,,
RS,43,05355,Charqueadas,"40,301",,,,,,,,,
RS,43,05371,Charrua,"3,306",,,,,,,,,
RS,43,05405,Chiapetta,"3,794",,,,,,,,,
RS,43,05439,Chuí,"6,635",,,,,,,,,
RS,43,05447,Chuvisca,"5,401",,,,,,,,,
RS,43,05454,Cidreira,"15,912",,,,,,,,,
RS,43,05504,Ciríaco,"4,775",,,,,,,,,
RS,43,05587,Colinas,"2,442",,,,,,,,,
RS,43,05603,Colorado,"3,221",,,,,,,,,
RS,43,05702,Condor,"6,746",,,,,,,,,
RS,43,05801,Constantina,"9,915",,,,,,,,,
RS,43,05835,Coqueiro Baixo,"1,507",,,,,,,,,
RS,43,05850,Coqueiros do Sul,"2,327",,,,,,,,,
RS,43,05871,Coronel Barros,"2,518",,,,,,,,,
RS,43,05900,Coronel Bicaco,"7,385",,,,,,,,,
RS,43,05934,Coronel Pilar,"1,641",,,,,,,,,
RS,43,05959,Cotiporã,"3,868",,,,,,,,,
RS,43,05975,Coxilha,"2,769",,,,,,,,,
RS,43,06007,Crissiumal,"13,544",,,,,,,,,
RS,43,06056,Cristal,"7,950",,,,,,,,,
RS,43,06072,Cristal do Sul,"2,851",,,,,,,,,
RS,43,06106,Cruz Alta,"60,693",,,,,,,,,
RS,43,06130,Cruzaltense,"1,870",,,,,,,,,
RS,43,06205,Cruzeiro do Sul,"12,290",,,,,,,,,
RS,43,06304,David Canabarro,"4,744",,,,,,,,,
RS,43,06320,Derrubadas,"2,852",,,,,,,,,
RS,43,06353,Dezesseis de Novembro,"2,478",,,,,,,,,
RS,43,06379,Dilermando de Aguiar,"3,026",,,,,,,,,
RS,43,06403,Dois Irmãos,"32,205",,,,,,,,,
RS,43,06429,Dois Irmãos das Missões,"2,044",,,,,,,,,
RS,43,06452,Dois Lajeados,"3,394",,,,,,,,,
RS,43,06502,Dom Feliciano,"15,338",,,,,,,,,
RS,43,06551,Dom Pedro de Alcântara,"2,541",,,,,,,,,
RS,43,06601,Dom Pedrito,"38,589",,,,,,,,,
RS,43,06700,Dona Francisca,"3,086",,,,,,,,,
RS,43,06734,Doutor Maurício Cardoso,"4,639",,,,,,,,,
RS,43,06759,Doutor Ricardo,"1,994",,,,,,,,,
RS,43,06767,Eldorado do Sul,"40,643",,,,,,,,,
RS,43,06809,Encantado,"22,520",,,,,,,,,
RS,43,06908,Encruzilhada do Sul,"25,791",,,,,,,,,
RS,43,06924,Engenho Velho,"1,088",,,,,,,,,
RS,43,06932,Entre-Ijuís,"8,542",,,,,,,,,
RS,43,06957,Entre Rios do Sul,"2,829",,,,,,,,,
RS,43,06973,Erebango,"2,995",,,,,,,,,
RS,43,07005,Erechim,"105,059",,,,,,,,,
RS,43,07054,Ernestina,"3,167",,,,,,,,,
RS,43,07104,Herval,"6,828",,,,,,,,,
RS,43,07203,Erval Grande,"4,902",,,,,,,,,
RS,43,07302,Erval Seco,"7,040",,,,,,,,,
RS,43,07401,Esmeralda,"3,277",,,,,,,,,
RS,43,07450,Esperança do Sul,"2,969",,,,,,,,,
RS,43,07500,Espumoso,"15,584",,,,,,,,,
RS,43,07559,Estação,"5,976",,,,,,,,,
RS,43,07609,Estância Velha,"49,345",,,,,,,,,
RS,43,07708,Esteio,"83,121",,,,,,,,,
RS,43,07807,Estrela,"33,820",,,,,,,,,
RS,43,07815,Estrela Velha,"3,660",,,,,,,,,
RS,43,07831,Eugênio de Castro,"2,458",,,,,,,,,
RS,43,07864,Fagundes Varela,"2,721",,,,,,,,,
RS,43,07906,Farroupilha,"71,570",,,,,,,,,
RS,43,08003,Faxinal do Soturno,"6,690",,,,,,,,,
RS,43,08052,Faxinalzinho,"2,346",,,,,,,,,
RS,43,08078,Fazenda Vilanova,"4,455",,,,,,,,,
RS,43,08102,Feliz,"13,451",,,,,,,,,
RS,43,08201,Flores da Cunha,"30,430",,,,,,,,,
RS,43,08250,Floriano Peixoto,"1,796",,,,,,,,,
RS,43,08300,Fontoura Xavier,"10,370",,,,,,,,,
RS,43,08409,Formigueiro,"6,715",,,,,,,,,
RS,43,08433,Forquetinha,"2,424",,,,,,,,,
RS,43,08458,Fortaleza dos Valos,"4,356",,,,,,,,,
RS,43,08508,Frederico Westphalen,"31,120",,,,,,,,,
RS,43,08607,Garibaldi,"34,684",,,,,,,,,
RS,43,08656,Garruchos,"2,963",,,,,,,,,
RS,43,08706,Gaurama,"5,580",,,,,,,,,
RS,43,08805,General Câmara,"8,409",,,,,,,,,
RS,43,08854,Gentil,"1,642",,,,,,,,,
RS,43,08904,Getúlio Vargas,"16,240",,,,,,,,,
RS,43,09001,Giruá,"16,151",,,,,,,,,
RS,43,09050,Glorinha,"7,988",,,,,,,,,
RS,43,09100,Gramado,"35,875",,,,,,,,,
RS,43,09126,Gramado dos Loureiros,"2,106",,,,,,,,,
RS,43,09159,Gramado Xavier,"4,297",,,,,,,,,
RS,43,09209,Gravataí,"279,398",,,,,,,,,
RS,43,09258,Guabiju,"1,516",,,,,,,,,
RS,43,09308,Guaíba,"98,043",,,,,,,,,
RS,43,09407,Guaporé,"25,475",,,,,,,,,
RS,43,09506,Guarani das Missões,"7,614",,,,,,,,,
RS,43,09555,Harmonia,"4,812",,,,,,,,,
RS,43,09571,Herveiras,"3,018",,,,,,,,,
RS,43,09605,Horizontina,"19,267",,,,,,,,,
RS,43,09654,Hulha Negra,"6,714",,,,,,,,,
RS,43,09704,Humaitá,"4,788",,,,,,,,,
RS,43,09753,Ibarama,"4,412",,,,,,,,,
RS,43,09803,Ibiaçá,"4,719",,,,,,,,,
RS,43,09902,Ibiraiaras,"7,338",,,,,,,,,
RS,43,09951,Ibirapuitã,"4,027",,,,,,,,,
RS,43,10009,Ibirubá,"20,284",,,,,,,,,
RS,43,10108,Igrejinha,"36,450",,,,,,,,,
RS,43,10207,Ijuí,"83,173",,,,,,,,,
RS,43,10306,Ilópolis,"4,091",,,,,,,,,
RS,43,10330,Imbé,"22,309",,,,,,,,,
RS,43,10363,Imigrante,"3,116",,,,,,,,,
RS,43,10405,Independência,"6,228",,,,,,,,,
RS,43,10413,Inhacorá,"2,235",,,,,,,,,
RS,43,10439,Ipê,"6,588",,,,,,,,,
RS,43,10462,Ipiranga do Sul,"1,899",,,,,,,,,
RS,43,10504,Iraí,"7,344",,,,,,,,,
RS,43,10538,Itaara,"5,459",,,,,,,,,
RS,43,10553,Itacurubi,"3,470",,,,,,,,,
RS,43,10579,Itapuca,"2,125",,,,,,,,,
RS,43,10603,Itaqui,"37,757",,,,,,,,,
RS,43,10652,Itati,"2,441",,,,,,,,,
RS,43,10702,Itatiba do Sul,"3,420",,,,,,,,,
RS,43,10751,Ivorá,"1,940",,,,,,,,,
RS,43,10801,Ivoti,"23,880",,,,,,,,,
RS,43,10850,Jaboticaba,"3,848",,,,,,,,,
RS,43,10876,Jacuizinho,"2,679",,,,,,,,,
RS,43,10900,Jacutinga,"3,576",,,,,,,,,
RS,43,11007,Jaguarão,"26,869",,,,,,,,,
RS,43,11106,Jaguari,"10,937",,,,,,,,,
RS,43,11122,Jaquirana,"3,773",,,,,,,,,
RS,43,11130,Jari,"3,518",,,,,,,,,
RS,43,11155,Jóia,"8,554",,,,,,,,,
RS,43,11205,Júlio de Castilhos,"19,364",,,,,,,,,
RS,43,11239,Lagoa Bonita do Sul,"2,884",,,,,,,,,
RS,43,11254,Lagoão,"6,442",,,,,,,,,
RS,43,11270,Lagoa dos Três Cantos,"1,611",,,,,,,,,
RS,43,11304,Lagoa Vermelha,"27,834",,,,,,,,,
RS,43,11403,Lajeado,"82,951",,,,,,,,,
RS,43,11429,Lajeado do Bugre,"2,561",,,,,,,,,
RS,43,11502,Lavras do Sul,"7,516",,,,,,,,,
RS,43,11601,Liberato Salzano,"5,289",,,,,,,,,
RS,43,11627,Lindolfo Collor,"5,980",,,,,,,,,
RS,43,11643,Linha Nova,"1,708",,,,,,,,,
RS,43,11700,Machadinho,"5,464",,,,,,,,,
RS,43,11718,Maçambará,"4,613",,,,,,,,,
RS,43,11734,Mampituba,"2,990",,,,,,,,,
RS,43,11759,Manoel Viana,"7,291",,,,,,,,,
RS,43,11775,Maquiné,"6,749",,,,,,,,,
RS,43,11791,Maratá,"2,680",,,,,,,,,
RS,43,11809,Marau,"43,435",,,,,,,,,
RS,43,11908,Marcelino Ramos,"4,488",,,,,,,,,
RS,43,11981,Mariana Pimentel,"3,881",,,,,,,,,
RS,43,12005,Mariano Moro,"2,054",,,,,,,,,
RS,43,12054,Marques de Souza,"4,024",,,,,,,,,
RS,43,12104,Mata,"4,864",,,,,,,,,
RS,43,12138,Mato Castelhano,"2,538",,,,,,,,,
RS,43,12153,Mato Leitão,"4,456",,,,,,,,,
RS,43,12179,Mato Queimado,"1,665",,,,,,,,,
RS,43,12203,Maximiliano de Almeida,"4,443",,,,,,,,,
RS,43,12252,Minas do Leão,"8,045",,,,,,,,,
RS,43,12302,Miraguaí,"4,824",,,,,,,,,
RS,43,12351,Montauri,"1,466",,,,,,,,,
RS,43,12377,Monte Alegre dos Campos,"3,220",,,,,,,,,
RS,43,12385,Monte Belo do Sul,"2,564",,,,,,,,,
RS,43,12401,Montenegro,"64,788",,,,,,,,,
RS,43,12427,Mormaço,"3,056",,,,,,,,,
RS,43,12443,Morrinhos do Sul,"2,979",,,,,,,,,
RS,43,12450,Morro Redondo,"6,546",,,,,,,,,
RS,43,12476,Morro Reuter,"6,344",,,,,,,,,
RS,43,12500,Mostardas,"12,760",,,,,,,,,
RS,43,12609,Muçum,"4,948",,,,,,,,,
RS,43,12617,Muitos Capões,"3,151",,,,,,,,,
RS,43,12625,Muliterno,"1,888",,,,,,,,,
RS,43,12658,Não-Me-Toque,"17,484",,,,,,,,,
RS,43,12674,Nicolau Vergueiro,"1,689",,,,,,,,,
RS,43,12708,Nonoai,"11,760",,,,,,,,,
RS,43,12757,Nova Alvorada,"3,586",,,,,,,,,
RS,43,12807,Nova Araçá,"4,690",,,,,,,,,
RS,43,12906,Nova Bassano,"9,824",,,,,,,,,
RS,43,12955,Nova Boa Vista,"1,798",,,,,,,,,
RS,43,13003,Nova Bréscia,"3,321",,,,,,,,,
RS,43,13011,Nova Candelária,"2,710",,,,,,,,,
RS,43,13037,Nova Esperança do Sul,"5,292",,,,,,,,,
RS,43,13060,Nova Hartz,"21,317",,,,,,,,,
RS,43,13086,Nova Pádua,"2,548",,,,,,,,,
RS,43,13102,Nova Palma,"6,508",,,,,,,,,
RS,43,13201,Nova Petrópolis,"21,156",,,,,,,,,
RS,43,13300,Nova Prata,"26,849",,,,,,,,,
RS,43,13334,Nova Ramada,"2,268",,,,,,,,,
RS,43,13359,Nova Roma do Sul,"3,661",,,,,,,,,
RS,43,13375,Nova Santa Rita,"28,670",,,,,,,,,
RS,43,13391,Novo Cabrais,"4,169",,,,,,,,,
RS,43,13409,Novo Hamburgo,"246,452",,,,,,,,,
RS,43,13425,Novo Machado,"3,394",,,,,,,,,
RS,43,13441,Novo Tiradentes,"2,223",,,,,,,,,
RS,43,13466,Novo Xingu,"1,727",,,,,,,,,
RS,43,13490,Novo Barreiro,"4,154",,,,,,,,,
RS,43,13508,Osório,"45,557",,,,,,,,,
RS,43,13607,Paim Filho,"3,880",,,,,,,,,
RS,43,13656,Palmares do Sul,"11,306",,,,,,,,,
RS,43,13706,Palmeira das Missões,"33,481",,,,,,,,,
RS,43,13805,Palmitinho,"7,058",,,,,,,,,
RS,43,13904,Panambi,"43,170",,,,,,,,,
RS,43,13953,Pantano Grande,"9,269",,,,,,,,,
RS,43,14001,Paraí,"7,585",,,,,,,,,
RS,43,14027,Paraíso do Sul,"7,599",,,,,,,,,
RS,43,14035,Pareci Novo,"3,812",,,,,,,,,
RS,43,14050,Parobé,"57,660",,,,,,,,,
RS,43,14068,Passa Sete,"5,656",,,,,,,,,
RS,43,14076,Passo do Sobrado,"6,493",,,,,,,,,
RS,43,14100,Passo Fundo,"201,767",,,,,,,,,
RS,43,14134,Paulo Bento,"2,287",,,,,,,,,
RS,43,14159,Paverama,"8,459",,,,,,,,,
RS,43,14175,Pedras Altas,"2,010",,,,,,,,,
RS,43,14209,Pedro Osório,"7,755",,,,,,,,,
RS,43,14308,Pejuçara,"3,893",,,,,,,,,
RS,43,14407,Pelotas,"341,648",,,,,,,,,
RS,43,14423,Picada Café,"5,696",,,,,,,,,
RS,43,14456,Pinhal,"2,577",,,,,,,,,
RS,43,14464,Pinhal da Serra,"1,965",,,,,,,,,
RS,43,14472,Pinhal Grande,"4,372",,,,,,,,,
RS,43,14498,Pinheirinho do Vale,"4,842",,,,,,,,,
RS,43,14506,Pinheiro Machado,"12,351",,,,,,,,,
RS,43,14548,Pinto Bandeira,"2,968",,,,,,,,,
RS,43,14555,Pirapó,"2,357",,,,,,,,,
RS,43,14605,Piratini,"20,621",,,,,,,,,
RS,43,14704,Planalto,"10,152",,,,,,,,,
RS,43,14753,Poço das Antas,"2,094",,,,,,,,,
RS,43,14779,Pontão,"3,908",,,,,,,,,
RS,43,14787,Ponte Preta,"1,572",,,,,,,,,
RS,43,14803,Portão,"36,510",,,,,,,,,
RS,43,14902,Porto Alegre,"1,479,101",,,,,,,,,
RS,43,15008,Porto Lucena,"4,765",,,,,,,,,
RS,43,15057,Porto Mauá,"2,397",,,,,,,,,
RS,43,15073,Porto Vera Cruz,"1,415",,,,,,,,,
RS,43,15107,Porto Xavier,"10,301",,,,,,,,,
RS,43,15131,Pouso Novo,"1,668",,,,,,,,,
RS,43,15149,Presidente Lucena,"2,863",,,,,,,,,
RS,43,15156,Progresso,"6,249",,,,,,,,,
RS,43,15172,Protásio Alves,"1,957",,,,,,,,,
RS,43,15206,Putinga,"3,951",,,,,,,,,
RS,43,15305,Quaraí,"22,771",,,,,,,,,
RS,43,15313,Quatro Irmãos,"1,846",,,,,,,,,
RS,43,15321,Quevedos,"2,786",,,,,,,,,
RS,43,15354,Quinze de Novembro,"3,789",,,,,,,,,
RS,43,15404,Redentora,"11,527",,,,,,,,,
RS,43,15453,Relvado,"2,101",,,,,,,,,
RS,43,15503,Restinga Sêca,"15,836",,,,,,,,,
RS,43,15552,Rio dos Índios,"2,849",,,,,,,,,
RS,43,15602,Rio Grande,"210,005",,,,,,,,,
RS,43,15701,Rio Pardo,"38,284",,,,,,,,,
RS,43,15750,Riozinho,"4,629",,,,,,,,,
RS,43,15800,Roca Sales,"11,300",,,,,,,,,
RS,43,15909,Rodeio Bonito,"5,867",,,,,,,,,
RS,43,15958,Rolador,"2,352",,,,,,,,,
RS,43,16006,Rolante,"21,199",,,,,,,,,
RS,43,16105,Ronda Alta,"10,583",,,,,,,,,
RS,43,16204,Rondinha,"5,182",,,,,,,,,
RS,43,16303,Roque Gonzales,"6,899",,,,,,,,,
RS,43,16402,Rosário do Sul,"39,535",,,,,,,,,
RS,43,16428,Sagrada Família,"2,613",,,,,,,,,
RS,43,16436,Saldanha Marinho,"2,679",,,,,,,,,
RS,43,16451,Salto do Jacuí,"12,416",,,,,,,,,
RS,43,16477,Salvador das Missões,"2,732",,,,,,,,,
RS,43,16501,Salvador do Sul,"7,705",,,,,,,,,
RS,43,16600,Sananduva,"16,211",,,,,,,,,
RS,43,16709,Santa Bárbara do Sul,"8,099",,,,,,,,,
RS,43,16733,Santa Cecília do Sul,"1,644",,,,,,,,,
RS,43,16758,Santa Clara do Sul,"6,522",,,,,,,,,
RS,43,16808,Santa Cruz do Sul,"129,427",,,,,,,,,
RS,43,16907,Santa Maria,"280,505",,,,,,,,,
RS,43,16956,Santa Maria do Herval,"6,315",,,,,,,,,
RS,43,16972,Santa Margarida do Sul,"2,545",,,,,,,,,
RS,43,17004,Santana da Boa Vista,"8,130",,,,,,,,,
RS,43,17103,Sant'Ana do Livramento,"77,763",,,,,,,,,
RS,43,17202,Santa Rosa,"72,919",,,,,,,,,
RS,43,17251,Santa Tereza,"1,734",,,,,,,,,
RS,43,17301,Santa Vitória do Palmar,"29,877",,,,,,,,,
RS,43,17400,Santiago,"49,493",,,,,,,,,
RS,43,17509,Santo Ângelo,"77,620",,,,,,,,,
RS,43,17558,Santo Antônio do Palma,"2,134",,,,,,,,,
RS,43,17608,Santo Antônio da Patrulha,"42,648",,,,,,,,,
RS,43,17707,Santo Antônio das Missões,"10,305",,,,,,,,,
RS,43,17756,Santo Antônio do Planalto,"2,020",,,,,,,,,
RS,43,17806,Santo Augusto,"13,923",,,,,,,,,
RS,43,17905,Santo Cristo,"14,300",,,,,,,,,
RS,43,17954,Santo Expedito do Sul,"2,343",,,,,,,,,
RS,43,18002,São Borja,"60,557",,,,,,,,,
RS,43,18051,São Domingos do Sul,"3,065",,,,,,,,,
RS,43,18101,São Francisco de Assis,"18,471",,,,,,,,,
RS,43,18200,São Francisco de Paula,"21,633",,,,,,,,,
RS,43,18309,São Gabriel,"62,061",,,,,,,,,
RS,43,18408,São Jerônimo,"24,078",,,,,,,,,
RS,43,18424,São João da Urtiga,"4,674",,,,,,,,,
RS,43,18432,São João do Polêsine,"2,561",,,,,,,,,
RS,43,18440,São Jorge,"2,757",,,,,,,,,
RS,43,18457,São José das Missões,"2,562",,,,,,,,,
RS,43,18465,São José do Herval,"2,000",,,,,,,,,
RS,43,18481,São José do Hortêncio,"4,739",,,,,,,,,
RS,43,18499,São José do Inhacorá,"2,091",,,,,,,,,
RS,43,18507,São José do Norte,"27,410",,,,,,,,,
RS,43,18606,São José do Ouro,"6,945",,,,,,,,,
RS,43,18614,São José do Sul,"2,378",,,,,,,,,
RS,43,18622,São José dos Ausentes,"3,509",,,,,,,,,
RS,43,18705,São Leopoldo,"234,947",,,,,,,,,
RS,43,18804,São Lourenço do Sul,"43,625",,,,,,,,,
RS,43,18903,São Luiz Gonzaga,"33,668",,,,,,,,,
RS,43,19000,São Marcos,"21,449",,,,,,,,,
RS,43,19109,São Martinho,"5,474",,,,,,,,,
RS,43,19125,São Martinho da Serra,"3,238",,,,,,,,,
RS,43,19158,São Miguel das Missões,"7,663",,,,,,,,,
RS,43,19208,São Nicolau,"5,325",,,,,,,,,
RS,43,19307,São Paulo das Missões,"5,863",,,,,,,,,
RS,43,19356,São Pedro da Serra,"3,758",,,,,,,,,
RS,43,19364,São Pedro das Missões,"2,000",,,,,,,,,
RS,43,19372,São Pedro do Butiá,"2,946",,,,,,,,,
RS,43,19406,São Pedro do Sul,"16,250",,,,,,,,,
RS,43,19505,São Sebastião do Caí,"25,467",,,,,,,,,
RS,43,19604,São Sepé,"23,690",,,,,,,,,
RS,43,19703,São Valentim,"3,341",,,,,,,,,
RS,43,19711,São Valentim do Sul,"2,239",,,,,,,,,
RS,43,19737,São Valério do Sul,"2,724",,,,,,,,,
RS,43,19752,São Vendelino,"2,219",,,,,,,,,
RS,43,19802,São Vicente do Sul,"8,710",,,,,,,,,
RS,43,19901,Sapiranga,"81,198",,,,,,,,,
RS,43,20008,Sapucaia do Sul,"140,311",,,,,,,,,
RS,43,20107,Sarandi,"24,205",,,,,,,,,
RS,43,20206,Seberi,"10,788",,,,,,,,,
RS,43,20230,Sede Nova,"2,924",,,,,,,,,
RS,43,20263,Segredo,"7,399",,,,,,,,,
RS,43,20305,Selbach,"5,093",,,,,,,,,
RS,43,20321,Senador Salgado Filho,"2,788",,,,,,,,,
RS,43,20354,Sentinela do Sul,"5,553",,,,,,,,,
RS,43,20404,Serafina Corrêa,"17,198",,,,,,,,,
RS,43,20453,Sério,"2,000",,,,,,,,,
RS,43,20503,Sertão,"5,519",,,,,,,,,
RS,43,20552,Sertão Santana,"6,433",,,,,,,,,
RS,43,20578,Sete de Setembro,"1,990",,,,,,,,,
RS,43,20602,Severiano de Almeida,"3,685",,,,,,,,,
RS,43,20651,Silveira Martins,"2,394",,,,,,,,,
RS,43,20677,Sinimbu,"10,183",,,,,,,,,
RS,43,20701,Sobradinho,"14,927",,,,,,,,,
RS,43,20800,Soledade,"30,967",,,,,,,,,
RS,43,20859,Tabaí,"4,667",,,,,,,,,
RS,43,20909,Tapejara,"23,651",,,,,,,,,
RS,43,21006,Tapera,"10,593",,,,,,,,,
RS,43,21105,Tapes,"17,266",,,,,,,,,
RS,43,21204,Taquara,"57,292",,,,,,,,,
RS,43,21303,Taquari,"26,838",,,,,,,,,
RS,43,21329,Taquaruçu do Sul,"3,068",,,,,,,,,
RS,43,21352,Tavares,"5,479",,,,,,,,,
RS,43,21402,Tenente Portela,"13,538",,,,,,,,,
RS,43,21436,Terra de Areia,"11,088",,,,,,,,,
RS,43,21451,Teutônia,"32,676",,,,,,,,,
RS,43,21469,Tio Hugo,"3,004",,,,,,,,,
RS,43,21477,Tiradentes do Sul,"5,796",,,,,,,,,
RS,43,21493,Toropi,"2,827",,,,,,,,,
RS,43,21501,Torres,"38,386",,,,,,,,,
RS,43,21600,Tramandaí,"50,760",,,,,,,,,
RS,43,21626,Travesseiro,"2,339",,,,,,,,,
RS,43,21634,Três Arroios,"2,693",,,,,,,,,
RS,43,21667,Três Cachoeiras,"10,989",,,,,,,,,
RS,43,21709,Três Coroas,"27,837",,,,,,,,,
RS,43,21808,Três de Maio,"23,938",,,,,,,,,
RS,43,21832,Três Forquilhas,"2,725",,,,,,,,,
RS,43,21857,Três Palmeiras,"4,291",,,,,,,,,
RS,43,21907,Três Passos,"23,963",,,,,,,,,
RS,43,21956,Trindade do Sul,"5,813",,,,,,,,,
RS,43,22004,Triunfo,"29,207",,,,,,,,,
RS,43,22103,Tucunduva,"5,713",,,,,,,,,
RS,43,22152,Tunas,"4,560",,,,,,,,,
RS,43,22186,Tupanci do Sul,"1,486",,,,,,,,,
RS,43,22202,Tupanciretã,"23,824",,,,,,,,,
RS,43,22251,Tupandi,"4,767",,,,,,,,,
RS,43,22301,Tuparendi,"7,980",,,,,,,,,
RS,43,22327,Turuçu,"3,455",,,,,,,,,
RS,43,22343,Ubiretama,"2,049",,,,,,,,,
RS,43,22350,União da Serra,"1,192",,,,,,,,,
RS,43,22376,Unistalda,"2,354",,,,,,,,,
RS,43,22400,Uruguaiana,"127,079",,,,,,,,,
RS,43,22509,Vacaria,"65,846",,,,,,,,,
RS,43,22525,Vale Verde,"3,479",,,,,,,,,
RS,43,22533,Vale do Sol,"11,732",,,,,,,,,
RS,43,22541,Vale Real,"5,842",,,,,,,,,
RS,43,22558,Vanini,"2,104",,,,,,,,,
RS,43,22608,Venâncio Aires,"71,117",,,,,,,,,
RS,43,22707,Vera Cruz,"26,618",,,,,,,,,
RS,43,22806,Veranópolis,"25,936",,,,,,,,,
RS,43,22855,Vespasiano Corrêa,"1,835",,,,,,,,,
RS,43,22905,Viadutos,"4,825",,,,,,,,,
RS,43,23002,Viamão,"254,101",,,,,,,,,
RS,43,23101,Vicente Dutra,"4,745",,,,,,,,,
