UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,,,,,,
SP,35,07506,Botucatu,"148,130",,,,,,
SP,35,07605,Bragança Paulista,"170,533",,,,,,
SP,35,07704,Braúna,"5,741",,,,,,
SP,35,07753,Brejo Alegre,"2,889",,,,,,
SP,35,07803,Brodowski,"25,277",,,,,,
SP,35,07902,Brotas,"24,636",,,,,,
SP,35,08009,Buri,"19,965",,,,,,
SP,35,08108,Buritama,"17,281",,,,,,
SP,35,08207,Buritizal,"4,514",,,,,,
SP,35,08306,Cabrália Paulista,"4,243",,,,,,
SP,35,08405,Cabreúva,"50,429",,,,,,
SP,35,08504,Caçapava,"95,018",,,,,,
SP,35,08603,Cachoeira Paulista,"33,581",,,,,,
SP,35,08702,Caconde,"19,009",,,,,,
SP,35,08801,Cafelândia,"17,843",,,,,,
SP,35,08900,Caiabu,"4,193",,,,,,
SP,35,09007,Caieiras,"102,775",,,,,,
SP,35,09106,Caiuá,"5,946",,,,,,
SP,35,09205,Cajamar,"77,934",,,,,,
SP,35,09254,Cajati,"28,494",,,,,,
SP,35,09304,Cajobi,"10,596",,,,,,
SP,35,09403,Cajuru,"26,393",,,,,,
SP,35,09452,Campina do Monte Alegre,"6,057",,,,,,
SP,35,09502,Campinas,"1,213,792",,,,,,
SP,35,09601,Campo Limpo Paulista,"85,541",,,,,,
SP,35,09700,Campos do Jordão,"52,405",,,,,,
SP,35,09809,Campos Novos Paulista,"4,997",,,,,,
SP,35,09908,Cananéia,"12,541",,,,,,
SP,35,09957,Canas,"5,204",,,,,,
SP,35,10005,Cândido Mota,"31,346",,,,,,
SP,35,10104,Cândido Rodrigues,"2,799",,,,,,
SP,35,10153,Canitar,"5,292",,,,,,
SP,35,10203,Capão Bonito,"47,118",,,,,,
SP,35,10302,Capela do Alto,"20,985",,,,,,
SP,35,10401,Capivari,"56,379",,,,,,
SP,35,10500,Caraguatatuba,"123,389",,,,,,
SP,35,10609,Carapicuíba,"403,183",,,,,,
SP,35,10708,Cardoso,"12,349",,,,,,
SP,35,10807,Casa Branca,"30,520",,,,,,
SP,35,10906,Cássia dos Coqueiros,"2,505",,,,,,
SP,35,11003,Castilho,"21,267",,,,,,
SP,35,11102,Catanduva,"122,497",,,,,,
SP,35,11201,Catiguá,"7,855",,,,,,
SP,35,11300,Cedral,"9,346",,,,,,
SP,35,11409,Cerqueira César,"20,191",,,,,,
SP,35,11508,Cerquilho,"49,802",,,,,,
SP,35,11607,Cesário Lange,"18,375",,,,,,
SP,35,11706,Charqueada,"17,367",,,,,,
SP,35,11904,Clementina,"8,757",,,,,,
SP,35,12001,Colina,"18,535",,,,,,
SP,35,12100,Colômbia,"6,216",,,,,,
SP,35,12209,Conchal,"28,273",,,,,,
SP,35,12308,Conchas,"18,019",,,,,,
SP,35,12407,Cordeirópolis,"24,826",,,,,,
SP,35,12506,Coroados,"6,129",,,,,,
SP,35,12605,Coronel Macedo,"4,635",,,,,,
SP,35,12704,Corumbataí,"4,064",,,,,,
SP,35,12803,Cosmópolis,"73,474",,,,,,
SP,35,12902,Cosmorama,"7,298",,,,,,
SP,35,13009,Cotia,"253,608",,,,,,
SP,35,13108,Cravinhos,"35,579",,,,,,
SP,35,13207,Cristais Paulista,"8,718",,,,,,
SP,35,13306,Cruzália,"2,046",,,,,,
SP,35,13405,Cruzeiro,"82,571",,,,,,
SP,35,13504,Cubatão,"131,626",,,,,,
SP,35,13603,Cunha,"21,459",,,,,,
SP,35,13702,Descalvado,"33,910",,,,,,
SP,35,13801,Diadema,"426,757",,,,,,
SP,35,13850,Dirce Reis,"1,799",,,,,,
SP,35,13900,Divinolândia,"11,086",,,,,,
SP,35,14007,Dobrada,"9,010",,,,,,
SP,35,14106,Dois Córregos,"27,512",,,,,,
SP,35,14205,Dolcinópolis,"2,112",,,,,,
SP,35,14304,Dourado,"8,878",,,,,,
SP,35,14403,Dracena,"47,043",,,,,,
SP,35,14502,Duartina,"12,433",,,,,,
SP,35,14601,Dumont,"10,023",,,,,,
SP,35,14700,Echaporã,"6,064",,,,,,
SP,35,14809,Eldorado,"15,544",,,,,,
SP,35,14908,Elias Fausto,"17,936",,,,,,
SP,35,14924,Elisiário,"3,697",,,,,,
SP,35,14957,Embaúba,"2,449",,,,,,
SP,35,15004,Embu das Artes,"276,535",,,,,,
SP,35,15103,Embu-Guaçu,"69,901",,,,,,
SP,35,15129,Emilianópolis,"3,227",,,,,,
SP,35,15152,Engenheiro Coelho,"21,249",,,,,,
SP,35,15186,Espírito Santo do Pinhal,"44,471",,,,,,
SP,35,15194,Espírito Santo do Turvo,"4,878",,,,,,
SP,35,15202,Estrela d'Oeste,"8,419",,,,,,
SP,35,15301,Estrela do Norte,"2,770",,,,,,
SP,35,15350,Euclides da Cunha Paulista,"9,325",,,,,,
SP,35,15400,Fartura,"16,070",,,,,,
SP,35,15509,Fernandópolis,"69,402",,,,,,
SP,35,15608,Fernando Prestes,"5,794",,,,,,
SP,35,15657,Fernão,"1,727",,,,,,
SP,35,15707,Ferraz de Vasconcelos,"196,500",,,,,,
SP,35,15806,Flora Rica,"1,430",,,,,,
SP,35,15905,Floreal,"2,900",,,,,,
SP,35,16002,Flórida Paulista,"14,790",,,,,,
SP,35,16101,Florínea,"2,653",,,,,,
SP,35,16200,Franca,"355,901",,,,,,
SP,35,16309,Francisco Morato,"177,633",,,,,,
SP,35,16408,Franco da Rocha,"156,492",,,,,,
SP,35,16507,Gabriel Monteiro,"2,776",,,,,,
SP,35,16606,Gália,"6,482",,,,,,
SP,35,16705,Garça,"44,409",,,,,,
SP,35,16804,Gastão Vidigal,"4,860",,,,,,
SP,35,16853,Gavião Peixoto,"4,815",,,,,,
SP,35,16903,General Salgado,"10,862",,,,,,
SP,35,17000,Getulina,"11,447",,,,,,
SP,35,17109,Glicério,"4,829",,,,,,
SP,35,17208,Guaiçara,"12,294",,,,,,
SP,35,17307,Guaimbê,"5,785",,,,,,
SP,35,17406,Guaíra,"41,040",,,,,,
SP,35,17505,Guapiaçu,"21,775",,,,,,
SP,35,17604,Guapiara,"17,025",,,,,,
SP,35,17703,Guará,"21,308",,,,,,
SP,35,17802,Guaraçaí,"8,290",,,,,,
SP,35,17901,Guaraci,"11,287",,,,,,
SP,35,18008,Guarani d'Oeste,"1,998",,,,,,
SP,35,18107,Guarantã,"6,675",,,,,,
SP,35,18206,Guararapes,"33,100",,,,,,
SP,35,18305,Guararema,"30,136",,,,,,
SP,35,18404,Guaratinguetá,"122,505",,,,,,
SP,35,18503,Guareí,"18,887",,,,,,
SP,35,18602,Guariba,"40,487",,,,,,
SP,35,18701,Guarujá,"322,750",,,,,,
SP,35,18800,Guarulhos,"1,392,121",,,,,,
SP,35,18859,Guatapará,"7,709",,,,,,
SP,35,18909,Guzolândia,"5,307",,,,,,
SP,35,19006,Herculândia,"9,588",,,,,,
SP,35,19055,Holambra,"15,272",,,,,,
SP,35,19071,Hortolândia,"234,259",,,,,,
SP,35,19105,Iacanga,"11,858",,,,,,
SP,35,19204,Iacri,"6,295",,,,,,
SP,35,19253,Iaras,"9,517",,,,,,
SP,35,19303,Ibaté,"35,472",,,,,,
SP,35,19402,Ibirá,"12,518",,,,,,
SP,35,19501,Ibirarema,"7,841",,,,,,
SP,35,19600,Ibitinga,"60,600",,,,,,
SP,35,19709,Ibiúna,"79,479",,,,,,
SP,35,19808,Icém,"8,304",,,,,,
SP,35,19907,Iepê,"8,194",,,,,,
SP,35,20004,Igaraçu do Tietê,"24,749",,,,,,
SP,35,20103,Igarapava,"30,614",,,,,,
SP,35,20202,Igaratá,"9,583",,,,,,
SP,35,20301,Iguape,"30,989",,,,,,
SP,35,20400,Ilhabela,"35,591",,,,,,
SP,35,20426,Ilha Comprida,"11,362",,,,,,
SP,35,20442,Ilha Solteira,"26,788",,,,,,
SP,35,20509,Indaiatuba,"256,223",,,,,,
SP,35,20608,Indiana,"4,879",,,,,,
SP,35,20707,Indiaporã,"3,886",,,,,,
SP,35,20806,Inúbia Paulista,"4,019",,,,,,
SP,35,20905,Ipaussu,"15,069",,,,,,
SP,35,21002,Iperó,"37,964",,,,,,
SP,35,21101,Ipeúna,"7,687",,,,,,
SP,35,21150,Ipiguá,"5,476",,,,,,
SP,35,21200,Iporanga,"4,199",,,,,,
SP,35,21309,Ipuã,"16,604",,,,,,
SP,35,21408,Iracemápolis,"24,614",,,,,,
SP,35,21507,Irapuã,"8,048",,,,,,
SP,35,21606,Irapuru,"8,325",,,,,,
SP,35,21705,Itaberá,"17,480",,,,,,
SP,35,21804,Itaí,"27,382",,,,,,
SP,35,21903,Itajobi,"15,297",,,,,,
SP,35,22000,Itaju,"3,887",,,,,,
SP,35,22109,Itanhaém,"103,102",,,,,,
SP,35,22158,Itaoca,"3,330",,,,,,
SP,35,22208,Itapecerica da Serra,"177,662",,,,,,
SP,35,22307,Itapetininga,"165,526",,,,,,
SP,35,22406,Itapeva,"94,804",,,,,,
SP,35,22505,Itapevi,"240,961",,,,,,
SP,35,22604,Itapira,"75,234",,,,,,
SP,35,22653,Itapirapuã Paulista,"4,268",,,,,,
SP,35,22703,Itápolis,"43,331",,,,,,
SP,35,22802,Itaporanga,"15,173",,,,,,
SP,35,22901,Itapuí,"14,147",,,,,,
SP,35,23008,Itapura,"4,951",,,,,,
SP,35,23107,Itaquaquecetuba,"375,011",,,,,,
SP,35,23206,Itararé,"50,642",,,,,,
SP,35,23305,Itariri,"17,598",,,,,,
SP,35,23404,Itatiba,"122,581",,,,,,
SP,35,23503,Itatinga,"20,921",,,,,,
SP,35,23602,Itirapina,"18,387",,,,,,
SP,35,23701,Itirapuã,"6,543",,,,,,
SP,35,23800,Itobi,"7,852",,,,,,
SP,35,23909,Itu,"175,568",,,,,,
SP,35,24006,Itupeva,"62,813",,,,,,
SP,35,24105,Ituverava,"42,045",,,,,,
SP,35,24204,Jaborandi,"6,946",,,,,,
SP,35,24303,Jaboticabal,"77,652",,,,,,
SP,35,24402,Jacareí,"235,416",,,,,,
SP,35,24501,Jaci,"7,196",,,,,,
SP,35,24600,Jacupiranga,"17,889",,,,,,
SP,35,24709,Jaguariúna,"58,722",,,,,,
SP,35,24808,Jales,"49,201",,,,,,
SP,35,24907,Jambeiro,"6,717",,,,,,
SP,35,25003,Jandira,"126,356",,,,,,
SP,35,25102,Jardinópolis,"44,970",,,,,,
SP,35,25201,Jarinu,"30,617",,,,,,
SP,35,25300,Jaú,"151,881",,,,,,
SP,35,25409,Jeriquara,"3,151",,,,,,
SP,35,25508,Joanópolis,"13,338",,,,,,
SP,35,25607,João Ramalho,"4,551",,,,,,
SP,35,25706,José Bonifácio,"37,366",,,,,,
SP,35,25805,Júlio Mesquita,"4,800",,,,,,
SP,35,25854,Jumirim,"3,418",,,,,,
SP,35,25904,Jundiaí,"423,006",,,,,,
SP,35,26001,Junqueirópolis,"20,831",,,,,,
SP,35,26100,Juquiá,"18,718",,,,,,
SP,35,26209,Juquitiba,"31,646",,,,,,
SP,35,26308,Lagoinha,"4,889",,,,,,
SP,35,26407,Laranjal Paulista,"28,785",,,,,,
SP,35,26506,Lavínia,"12,285",,,,,,
SP,35,26605,Lavrinhas,"7,311",,,,,,
SP,35,26704,Leme,"104,346",,,,,,
SP,35,26803,Lençóis Paulista,"68,990",,,,,,
SP,35,26902,Limeira,"308,482",,,,,,
SP,35,27009,Lindóia,"8,092",,,,,,
SP,35,27108,Lins,"78,503",,,,,,
SP,35,27207,Lorena,"89,125",,,,,,
SP,35,27256,Lourdes,"2,300",,,,,,
SP,35,27306,Louveira,"49,993",,,,,,
SP,35,27405,Lucélia,"21,886",,,,,,
SP,35,27504,Lucianópolis,"2,403",,,,,,
SP,35,27603,Luís Antônio,"15,292",,,,,,
SP,35,27702,Luiziânia,"5,855",,,,,,
SP,35,27801,Lupércio,"4,596",,,,,,
SP,35,27900,Lutécia,"2,636",,,,,,
SP,35,28007,Macatuba,"17,214",,,,,,
SP,35,28106,Macaubal,"8,147",,,,,,
SP,35,28205,Macedônia,"3,692",,,,,,
SP,35,28304,Magda,"3,102",,,,,,
SP,35,28403,Mairinque,"47,441",,,,,,
SP,35,28502,Mairiporã,"101,937",,,,,,
SP,35,28601,Manduri,"9,910",,,,,,
SP,35,28700,Marabá Paulista,"5,948",,,,,,
SP,35,28809,Maracaí,"14,036",,,,,,
SP,35,28858,Marapoama,"3,064",,,,,,
SP,35,28908,Mariápolis,"4,091",,,,,,
SP,35,29005,Marília,"240,590",,,,,,
SP,35,29104,Marinópolis,"2,106",,,,,,
SP,35,29203,Martinópolis,"26,628",,,,,,
SP,35,29302,Matão,"83,626",,,,,,
SP,35,29401,Mauá,"477,552",,,,,,
SP,35,29500,Mendonça,"5,565",,,,,,
SP,35,29609,Meridiano,"3,824",,,,,,
SP,35,29658,Mesópolis,"1,905",,,,,,
SP,35,29708,Miguelópolis,"22,355",,,,,,
SP,35,29807,Mineiros do Tietê,"12,966",,,,,,
SP,35,29906,Miracatu,"19,643",,,,,,
SP,35,30003,Mira Estrela,"3,106",,,,,,
SP,35,30102,Mirandópolis,"29,706",,,,,,
SP,35,30201,Mirante do Paranapanema,"18,338",,,,,,
SP,35,30300,Mirassol,"60,303",,,,,,
SP,35,30409,Mirassolândia,"4,919",,,,,,
SP,35,30508,Mococa,"68,980",,,,,,
SP,35,30607,Mogi das Cruzes,"450,785",,,,,,
SP,35,30706,Mogi Guaçu,"153,033",,,,,,
SP,35,30805,Mogi Mirim,"93,650",,,,,,
SP,35,30904,Mombuca,"3,508",,,,,,
SP,35,31001,Monções,"2,267",,,,,,
SP,35,31100,Mongaguá,"57,648",,,,,,
SP,35,31209,Monte Alegre do Sul,"8,111",,,,,,
SP,35,31308,Monte Alto,"50,772",,,,,,
SP,35,31407,Monte Aprazível,"25,373",,,,,,
SP,35,31506,Monte Azul Paulista,"18,968",,,,,,
SP,35,31605,Monte Castelo,"4,166",,,,,,
SP,35,31704,Monteiro Lobato,"4,696",,,,,,
SP,35,31803,Monte Mor,"60,754",,,,,,
SP,35,31902,Morro Agudo,"33,288",,,,,,
SP,35,32009,Morungaba,"13,781",,,,,,
SP,35,32058,Motuca,"4,795",,,,,,
SP,35,32108,Murutinga do Sul,"4,506",,,,,,
SP,35,32157,Nantes,"3,179",,,,,,
SP,35,32207,Narandiba,"4,904",,,,,,
SP,35,32306,Natividade da Serra,"6,642",,,,,,
SP,35,32405,Nazaré Paulista,"18,698",,,,,,
SP,35,32504,Neves Paulista,"8,923",,,,,,
SP,35,32603,Nhandeara,"11,527",,,,,,
SP,35,32702,Nipoã,"5,298",,,,,,
SP,35,32801,Nova Aliança,"7,068",,,,,,
SP,35,32827,Nova Campina,"9,860",,,,,,
SP,35,32843,Nova Canaã Paulista,"1,852",,,,,,
SP,35,32868,Nova Castilho,"1,278",,,,,,
SP,35,32900,Nova Europa,"11,355",,,,,,
SP,35,33007,Nova Granada,"21,689",,,,,,
SP,35,33106,Nova Guataporanga,"2,325",,,,,,
SP,35,33205,Nova Independência,"4,053",,,,,,
SP,35,33254,Novais,"5,945",,,,,,
SP,35,33304,Nova Luzitânia,"4,160",,,,,,
SP,35,33403,Nova Odessa,"60,956",,,,,,
SP,35,33502,Novo Horizonte,"41,414",,,,,,
SP,35,33601,Nuporanga,"7,478",,,,,,
SP,35,33700,Ocauçu,"4,291",,,,,,
SP,35,33809,Óleo,"2,471",,,,,,
SP,35,33908,Olímpia,"55,130",,,,,,
SP,35,34005,Onda Verde,"4,422",,,,,,
SP,35,34104,Oriente,"6,542",,,,,,
SP,35,34203,Orindiúva,"7,194",,,,,,
SP,35,34302,Orlândia,"44,360",,,,,,
SP,35,34401,Osasco,"699,944",,,,,,
SP,35,34500,Oscar Bressane,"2,603",,,,,,
SP,35,34609,Osvaldo Cruz,"33,000",,,,,,
SP,35,34708,Ourinhos,"114,352",,,,,,
SP,35,34757,Ouroeste,"10,539",,,,,,
SP,35,34807,Ouro Verde,"8,620",,,,,,
SP,35,34906,Pacaembu,"14,263",,,,,,
SP,35,35002,Palestina,"13,123",,,,,,
SP,35,35101,Palmares Paulista,"13,486",,,,,,
SP,35,35200,Palmeira d'Oeste,"9,227",,,,,,
SP,35,35309,Palmital,"22,272",,,,,,
SP,35,35408,Panorama,"15,862",,,,,,
SP,35,35507,Paraguaçu Paulista,"45,945",,,,,,
SP,35,35606,Paraibuna,"18,263",,,,,,
SP,35,35705,Paraíso,"6,496",,,,,,
SP,35,35804,Paranapanema,"20,395",,,,,,
SP,35,35903,Paranapuã,"4,095",,,,,,
SP,35,36000,Parapuã,"10,949",,,,,,
SP,35,36109,Pardinho,"6,508",,,,,,
SP,35,36208,Pariquera-Açu,"19,723",,,,,,
SP,35,36257,Parisi,"2,169",,,,,,
SP,35,36307,Patrocínio Paulista,"14,807",,,,,,
SP,35,36406,Paulicéia,"7,454",,,,,,
SP,35,36505,Paulínia,"112,003",,,,,,
SP,35,36570,Paulistânia,"1,834",,,,,,
SP,35,36604,Paulo de Faria,"8,959",,,,,,
SP,35,36703,Pederneiras,"47,111",,,,,,
SP,35,36802,Pedra Bela,"6,110",,,,,,
SP,35,36901,Pedranópolis,"2,481",,,,,,
SP,35,37008,Pedregulho,"16,811",,,,,,
SP,35,37107,Pedreira,"48,463",,,,,,
SP,35,37156,Pedrinhas Paulista,"3,101",,,,,,
SP,35,37206,Pedro de Toledo,"11,421",,,,,,
SP,35,37305,Penápolis,"63,757",,,,,,
SP,35,37404,Pereira Barreto,"25,677",,,,,,
SP,35,37503,Pereiras,"8,773",,,,,,
SP,35,37602,Peruíbe,"69,001",,,,,,
SP,35,37701,Piacatu,"6,038",,,,,,
SP,35,37800,Piedade,"55,542",,,,,,
SP,35,37909,Pilar do Sul,"29,402",,,,,,
SP,35,38006,Pindamonhangaba,"170,132",,,,,,
SP,35,38105,Pindorama,"17,216",,,,,,
SP,35,38204,Pinhalzinho,"15,388",,,,,,
SP,35,38303,Piquerobi,"3,699",,,,,,
SP,35,38501,Piquete,"13,575",,,,,,
SP,35,38600,Piracaia,"27,462",,,,,,
SP,35,38709,Piracicaba,"407,252",,,,,,
SP,35,38808,Piraju,"29,869",,,,,,
SP,35,38907,Pirajuí,"25,719",,,,,,
SP,35,39004,Pirangi,"11,471",,,,,,
SP,35,39103,Pirapora do Bom Jesus,"19,178",,,,,,
SP,35,39202,Pirapozinho,"27,754",,,,,,
SP,35,39301,Pirassununga,"76,877",,,,,,
SP,35,39400,Piratininga,"13,765",,,,,,
SP,35,39509,Pitangueiras,"40,080",,,,,,
SP,35,39608,Planalto,"5,304",,,,,,
SP,35,39707,Platina,"3,578",,,,,,
SP,35,39806,Poá,"118,349",,,,,,
SP,35,39905,Poloni,"6,113",,,,,,
SP,35,40002,Pompéia,"22,172",,,,,,
SP,35,40101,Pongaí,"3,400",,,,,,
SP,35,40200,Pontal,"50,852",,,,,,
SP,35,40259,Pontalinda,"4,674",,,,,,
SP,35,40309,Pontes Gestal,"2,577",,,,,,
SP,35,40408,Populina,"4,152",,,,,,
SP,35,40507,Porangaba,"10,067",,,,,,
SP,35,40606,Porto Feliz,"53,402",,,,,,
SP,35,40705,Porto Ferreira,"56,504",,,,,,
SP,35,40754,Potim,"25,130",,,,,,
SP,35,40804,Potirendaba,"17,516",,,,,,
SP,35,40853,Pracinha,"4,212",,,,,,
SP,35,40903,Pradópolis,"21,873",,,,,,
SP,35,41000,Praia Grande,"330,845",,,,,,
SP,35,41059,Pratânia,"5,317",,,,,,
SP,35,41109,Presidente Alves,"4,080",,,,,,
SP,35,41208,Presidente Bernardes,"13,023",,,,,,
SP,35,41307,Presidente Epitácio,"44,389",,,,,,
SP,35,41406,Presidente Prudente,"230,371",,,,,,
SP,35,41505,Presidente Venceslau,"39,583",,,,,,
SP,35,41604,Promissão,"40,828",,,,,,
SP,35,41653,Quadra,"3,854",,,,,,
SP,35,41703,Quatá,"14,210",,,,,,
SP,35,41802,Queiroz,"3,460",,,,,,
SP,35,41901,Queluz,"13,606",,,,,,
SP,35,42008,Quintana,"6,688",,,,,,
SP,35,42107,Rafard,"9,101",,,,,,
SP,35,42206,Rancharia,"29,726",,,,,,
SP,35,42305,Redenção da Serra,"3,839",,,,,,
SP,35,42404,Regente Feijó,"20,394",,,,,,
SP,35,42503,Reginópolis,"9,837",,,,,,
SP,35,42602,Registro,"56,393",,,,,,
SP,35,42701,Restinga,"7,679",,,,,,
SP,35,42800,Ribeira,"3,330",,,,,,
SP,35,42909,Ribeirão Bonito,"13,299",,,,,,
SP,35,43006,Ribeirão Branco,"16,211",,,,,,
SP,35,43105,Ribeirão Corrente,"4,752",,,,,,
SP,35,43204,Ribeirão do Sul,"4,539",,,,,,
SP,35,43238,Ribeirão dos Índios,"2,224",,,,,,
SP,35,43253,Ribeirão Grande,"7,679",,,,,,
SP,35,43303,Ribeirão Pires,"124,159",,,,,,
SP,35,43402,Ribeirão Preto,"711,825",,,,,,
SP,35,43501,Riversul,"5,443",,,,,,
SP,35,43600,Rifaina,"3,640",,,,,,
SP,35,43709,Rincão,"10,812",,,,,,
SP,35,43808,Rinópolis,"9,961",,,,,,
SP,35,43907,Rio Claro,"208,008",,,,,,
SP,35,44004,Rio das Pedras,"35,738",,,,,,
SP,35,44103,Rio Grande da Serra,"51,436",,,,,,
SP,35,44202,Riolândia,"12,689",,,,,,
SP,35,44251,Rosana,"16,281",,,,,,
SP,35,44301,Roseira,"10,801",,,,,,
SP,35,44400,Rubiácea,"3,162",,,,,,
SP,35,44509,Rubinéia,"3,170",,,,,,
SP,35,44608,Sabino,"5,614",,,,,,
SP,35,44707,Sagres,"2,430",,,,,,
SP,35,44806,Sales,"6,407",,,,,,
SP,35,44905,Sales Oliveira,"11,998",,,,,,
SP,35,45001,Salesópolis,"17,252",,,,,,
SP,35,45100,Salmourão,"5,337",,,,,,
SP,35,45159,Saltinho,"8,393",,,,,,
SP,35,45209,Salto,"119,736",,,,,,
SP,35,45308,Salto de Pirapora,"45,860",,,,,,
SP,35,45407,Salto Grande,"9,364",,,,,,
SP,35,45506,Sandovalina,"4,354",,,,,,
SP,35,45605,Santa Adélia,"15,561",,,,,,
SP,35,45704,Santa Albertina,"6,022",,,,,,
SP,35,45803,Santa Bárbara d'Oeste,"194,390",,,,,,
SP,35,46009,Santa Branca,"14,857",,,,,,
SP,35,46108,Santa Clara d'Oeste,"2,113",,,,,,
SP,35,46207,Santa Cruz da Conceição,"4,544",,,,,,
SP,35,46256,Santa Cruz da Esperança,"2,153",,,,,,
SP,35,46306,Santa Cruz das Palmeiras,"34,737",,,,,,
SP,35,46405,Santa Cruz do Rio Pardo,"47,943",,,,,,
SP,35,46504,Santa Ernestina,"5,588",,,,,,
SP,35,46603,Santa Fé do Sul,"32,563",,,,,,
SP,35,46702,Santa Gertrudes,"27,381",,,,,,
SP,35,46801,Santa Isabel,"57,966",,,,,,
SP,35,46900,Santa Lúcia,"8,854",,,,,,
SP,35,47007,Santa Maria da Serra,"6,236",,,,,,
SP,35,47106,Santa Mercedes,"2,943",,,,,,
SP,35,47205,Santana da Ponte Pensa,"1,467",,,,,,
SP,35,47304,Santana de Parnaíba,"142,301",,,,,,
SP,35,47403,Santa Rita d'Oeste,"2,487",,,,,,
SP,35,47502,Santa Rita do Passa Quatro,"27,600",,,,,,
SP,35,47601,Santa Rosa de Viterbo,"26,753",,,,,,
SP,35,47650,Santa Salete,"1,552",,,,,,
SP,35,47700,Santo Anastácio,"20,866",,,,,,
SP,35,47809,Santo André,"721,368",,,,,,
SP,35,47908,Santo Antônio da Alegria,"6,977",,,,,,
SP,35,48005,Santo Antônio de Posse,"23,529",,,,,,
SP,35,48054,Santo Antônio do Aracanguá,"8,481",,,,,,
SP,35,48104,Santo Antônio do Jardim,"5,940",,,,,,
SP,35,48203,Santo Antônio do Pinhal,"6,827",,,,,,
SP,35,48302,Santo Expedito,"3,135",,,,,,
SP,35,48401,Santópolis do Aguapeí,"4,817",,,,,,
SP,35,48500,Santos,"433,656",,,,,,
SP,35,48609,São Bento do Sapucaí,"10,893",,,,,,
SP,35,48708,São Bernardo do Campo,"844,483",,,,,,
SP,35,48807,São Caetano do Sul,"161,957",,,,,,
SP,35,48906,São Carlos,"254,484",,,,,,
SP,35,49003,São Francisco,"2,817",,,,,,
SP,35,49102,São João da Boa Vista,"91,771",,,,,,
SP,35,49201,São João das Duas Pontes,"2,561",,,,,,
SP,35,49250,São João de Iracema,"1,932",,,,,,
SP,35,49300,São João do Pau d'Alho,"2,100",,,,,,
SP,35,49409,São Joaquim da Barra,"52,319",,,,,,
SP,35,49508,São José da Bela Vista,"8,960",,,,,,
SP,35,49607,São José do Barreiro,"4,144",,,,,,
SP,35,49706,São José do Rio Pardo,"55,124",,,,,,
SP,35,49805,São José do Rio Preto,"464,983",,,,,,
SP,35,49904,São José dos Campos,"729,737",,,,,,
SP,35,49953,São Lourenço da Serra,"15,978",,,,,,
SP,35,50001,São Luiz do Paraitinga,"10,690",,,,,,
SP,35,50100,São Manuel,"41,123",,,,,,
SP,35,50209,São Miguel Arcanjo,"33,002",,,,,,
SP,35,50308,São Paulo,"12,325,232",,,,,,
SP,35,50407,São Pedro,"35,980",,,,,,
SP,35,50506,São Pedro do Turvo,"7,696",,,,,,
SP,35,50605,São Roque,"92,060",,,,,,
SP,35,50704,São Sebastião,"90,328",,,,,,
SP,35,50803,São Sebastião da Grama,"12,159",,,,,,
SP,35,50902,São Simão,"15,385",,,,,,
SP,35,51009,São Vicente,"368,355",,,,,,
SP,35,51108,Sarapuí,"10,390",,,,,,
SP,35,51207,Sarutaiá,"3,630",,,,,,
SP,35,51306,Sebastianópolis do Sul,"3,554",,,,,,
SP,35,51405,Serra Azul,"14,981",,,,,,
SP,35,51504,Serrana,"45,644",,,,,,
SP,35,51603,Serra Negra,"29,452",,,,,,
SP,35,51702,Sertãozinho,"127,142",,,,,,
SP,35,51801,Sete Barras,"12,780",,,,,,
SP,35,51900,Severínia,"17,661",,,,,,
SP,35,52007,Silveiras,"6,339",,,,,,
SP,35,52106,Socorro,"41,352",,,,,,
SP,35,52205,Sorocaba,"687,357",,,,,,
SP,35,52304,Sud Mennucci,"7,728",,,,,,
SP,35,52403,Sumaré,"286,211",,,,,,
SP,35,52502,Suzano,"300,559",,,,,,
SP,35,52551,Suzanápolis,"4,014",,,,,,
SP,35,52601,Tabapuã,"12,485",,,,,,
SP,35,52700,Tabatinga,"16,644",,,,,,
SP,35,52809,Taboão da Serra,"293,652",,,,,,
SP,35,52908,Taciba,"6,329",,,,,,
SP,35,53005,Taguaí,"14,141",,,,,,
SP,35,53104,Taiaçu,"6,320",,,,,,
SP,35,53203,Taiúva,"5,564",,,,,,
SP,35,53302,Tambaú,"23,232",,,,,,
SP,35,53401,Tanabi,"26,101",,,,,,
SP,35,53500,Tapiraí,"7,766",,,,,,
SP,35,53609,Tapiratiba,"12,950",,,,,,
SP,35,53658,Taquaral,"2,813",,,,,,
SP,35,53708,Taquaritinga,"57,364",,,,,,
SP,35,53807,Taquarituba,"23,256",,,,,,
SP,35,53856,Taquarivaí,"5,911",,,,,,
SP,35,53906,Tarabai,"7,540",,,,,,
SP,35,53955,Tarumã,"15,183",,,,,,
SP,35,54003,Tatuí,"122,967",,,,,,
SP,35,54102,Taubaté,"317,915",,,,,,
SP,35,54201,Tejupá,"4,491",,,,,,
SP,35,54300,Teodoro Sampaio,"23,273",,,,,,
SP,35,54409,Terra Roxa,"9,437",,,,,,
SP,35,54508,Tietê,"42,517",,,,,,
SP,35,54607,Timburi,"2,652",,,,,,
SP,35,54656,Torre de Pedra,"2,422",,,,,,
SP,35,54706,Torrinha,"10,056",,,,,,
SP,35,54755,Trabiju,"1,738",,,,,,
